user_id,age,height_cm,chest_cm,waist_cm,hips_cm,shoulder_cm,style_preference,occasion,recommended_outfit,gender
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0406,7,133,66,69,63,33,Sporty,Function,Sweatshirt + Jeans,Kid-Female
U0295,12,136,69,65,70,28,Casual,Daily Wear,Frock,Kid-Female
U0207,13,142,55,62,65,34,Party,Office,Sweatshirt + Jeans,Kid-Female
U0858,24,188,97,88,99,44,Traditional,Wedding,Suit,Male
U0488,29,189,100,92,89,44,Traditional,Daily Wear,Denim Jacket + Jeans,Male
U0745,48,169,110,98,100,42,Traditional,Party,Blazer + Trousers,Male
U0707,11,124,59,66,57,34,Ethnic,Daily Wear,T-shirt + Shorts,Kid-Female
U0262,56,131,66,57,64,29,Party,Office,Blazer + Trousers,Female
U0278,27,133,65,55,67,32,Formal,School,Shirt + Trousers,Male
U0762,51,188,110,87,94,42,Casual,School,Denim Jacket + Jeans,Male
U0895,3,108,55,63,70,31,Casual,Daily Wear,Dungarees,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0842,5,132,71,53,68,29,Traditional,School,Shirt + Trousers,Kid-Female
U0400,17,136,66,59,71,25,Ethnic,Party,Frock,Kid-Female
U0865,21,154,86,79,85,35,Ethnic,Function,Kurta + Pajama,Female
U0501,54,103,71,60,56,32,Traditional,Daily Wear,Denim Jacket + Jeans,Female
U0124,40,171,97,71,107,39,Traditional,Party,Blazer + Trousers,Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0847,38,143,67,56,73,35,Sporty,Daily Wear,Denim Jacket + Jeans,Female
U0753,44,160,81,76,86,42,Ethnic,Daily Wear,Denim Jacket + Jeans,Female
U0158,54,176,98,78,92,49,Sporty,Function,Kurta + Pajama,Male
U0336,24,161,80,67,97,37,Traditional,Function,Top + Skirt,Female
U0357,13,115,70,66,55,25,Casual,Daily Wear,Frock,Kid-Female
U0683,33,161,97,79,91,47,Formal,Daily Wear,Denim Jacket + Jeans,Male
U1017,25,172,102,94,85,44,Ethnic,School,Denim Jacket + Jeans,Male
U0933,43,182,91,90,90,44,Traditional,Daily Wear,Denim Jacket + Jeans,Male
U0402,30,176,106,76,93,43,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U0357,13,115,70,66,55,25,Casual,Daily Wear,Frock,Kid-Female
U0098,54,141,66,65,65,31,Party,Function,Blazer + Trousers,Female
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0125,12,129,74,56,66,33,Sporty,Function,Frock,Kid-Female
U0432,52,177,88,98,103,40,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0422,45,144,74,65,68,31,Traditional,Function,Sweatshirt + Jeans,Female
U0528,53,165,83,72,97,43,Casual,Party,Denim Jacket + Jeans,Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0419,24,174,91,80,99,46,Sporty,Wedding,Suit,Male
U0062,47,156,83,79,85,45,Formal,Wedding,Suit,Female
U1016,42,162,95,85,100,45,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0926,60,179,99,86,99,40,Ethnic,School,Shirt + Jeans,Male
U0246,3,116,57,68,69,28,Casual,Function,T-shirt + Shorts,Kid-Female
U0432,52,177,88,98,103,40,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0369,27,172,89,82,89,45,Ethnic,Function,Kurta + Pajama,Male
U0187,41,181,86,89,100,50,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U0698,16,121,71,60,67,25,Traditional,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0691,6,141,65,51,59,27,Traditional,Function,T-shirt + Shorts,Kid-Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0807,8,122,68,66,73,35,Traditional,Daily Wear,Frock,Kid-Female
U0366,33,166,89,67,95,42,Traditional,School,Kurti + Leggings,Female
U0728,6,100,75,61,59,27,Party,Party,Sweatshirt + Jeans,Kid-Female
U0869,45,159,89,74,97,40,Traditional,Office,Lehenga,Female
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0560,9,119,72,66,56,30,Ethnic,Wedding,Frock,Kid-Female
U0149,4,146,69,70,73,33,Traditional,Function,Sweatshirt + Jeans,Kid-Female
U0695,43,187,110,96,85,43,Party,Daily Wear,Denim Jacket + Jeans,Male
U0093,60,180,93,87,98,41,Party,Wedding,Suit,Male
U0246,3,116,57,68,69,28,Casual,Function,T-shirt + Shorts,Kid-Female
U0432,52,177,88,98,103,40,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0795,40,118,56,53,67,30,Casual,Party,Denim Jacket + Jeans,Female
U0338,5,100,71,63,59,29,Sporty,School,Shirt + Trousers,Kid-Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0725,4,103,67,68,73,29,Sporty,Wedding,Sweatshirt + Jeans,Kid-Female
U0464,32,175,108,95,95,47,Traditional,Daily Wear,Denim Jacket + Jeans,Male
U0246,3,116,57,68,69,28,Casual,Function,T-shirt + Shorts,Kid-Female
U0200,41,169,92,71,103,36,Casual,Function,Denim Jacket + Jeans,Female
U0804,32,147,63,59,56,32,Party,Wedding,Suit,Female
U0574,49,180,89,91,98,40,Ethnic,Daily Wear,Denim Jacket + Jeans,Male
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0668,15,130,58,51,67,27,Ethnic,Wedding,Dungarees,Kid-Female
U0788,17,133,67,50,59,35,Sporty,Office,T-shirt + Shorts,Kid-Female
U0630,60,163,85,94,94,43,Party,Office,Blazer + Trousers,Male
U0152,54,162,86,84,102,45,Formal,Daily Wear,Denim Jacket + Jeans,Female
U0484,11,137,63,67,62,34,Casual,Function,Frock,Kid-Female
U0126,57,177,105,93,104,43,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0029,44,174,97,79,91,50,Traditional,Office,Blazer + Trousers,Male
U0400,17,136,66,59,71,25,Ethnic,Party,Frock,Kid-Female
U0938,24,120,74,60,56,26,Party,Office,Blazer + Trousers,Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0026,55,167,84,85,102,44,Casual,Wedding,Suit,Female
U0754,28,174,86,76,97,37,Traditional,Function,Kurti + Leggings,Female
U0541,53,158,83,65,107,38,Ethnic,Party,Blazer + Trousers,Female
U0126,57,177,105,93,104,43,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0207,13,142,55,62,65,34,Party,Office,Sweatshirt + Jeans,Kid-Female
U0352,36,170,95,97,86,42,Casual,Office,Denim Jacket + Jeans,Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0785,56,173,95,93,94,43,Traditional,Wedding,Suit,Male
U0367,25,176,98,86,88,48,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U1025,21,181,94,84,88,41,Sporty,Wedding,Suit,Male
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0522,3,109,61,58,75,28,Formal,Wedding,Frock,Kid-Female
U0745,48,169,110,98,100,42,Traditional,Party,Blazer + Trousers,Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0633,55,163,100,77,94,47,Sporty,School,Blazer + Trousers,Male
U0309,39,122,69,55,57,30,Ethnic,Wedding,Suit,Male
U0138,3,133,63,62,64,30,Ethnic,Office,T-shirt + Shorts,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0850,11,146,56,58,67,27,Party,Function,Dungarees,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0293,42,134,55,65,61,25,Formal,Function,T-shirt + Shorts,Female
U0288,5,144,61,68,60,30,Sporty,Wedding,Sweatshirt + Jeans,Kid-Female
U0935,49,159,84,80,106,39,Ethnic,Daily Wear,Denim Jacket + Jeans,Female
U0492,34,158,96,81,91,42,Sporty,Wedding,Suit,Female
U0079,18,165,110,87,89,42,Sporty,Party,Blazer + Trousers,Male
U0643,44,148,72,65,67,33,Traditional,Party,Blazer + Trousers,Female
U0248,37,176,108,89,101,40,Ethnic,Office,T-shirt + Shorts,Male
U0817,15,125,63,54,74,35,Sporty,School,Shirt + Trousers,Kid-Female
U0973,56,115,59,53,57,33,Traditional,Wedding,Suit,Female
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0673,7,110,73,57,63,25,Sporty,School,Shirt + Trousers,Kid-Female
U0467,11,149,59,52,55,29,Ethnic,School,Shirt + Trousers,Kid-Female
U0759,42,167,92,93,95,46,Sporty,School,T-shirt + Shorts,Male
U0841,30,159,92,68,104,37,Sporty,Function,Top + Skirt,Female
U0570,51,190,87,79,89,48,Traditional,Function,Suit,Male
U0758,14,103,65,50,66,30,Traditional,Office,Sweatshirt + Jeans,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0432,52,177,88,98,103,40,Formal,Daily Wear,Denim Jacket + Jeans,Male
U1081,15,115,71,55,71,28,Traditional,Function,Hoodie + Track Pants,Kid-Female
U0923,59,173,96,82,95,49,Casual,Wedding,Suit,Male
U0829,33,162,85,87,102,50,Formal,School,Blazer + Trousers,Male
U0983,24,166,87,74,107,35,Party,Party,Blazer + Trousers,Female
U0923,59,173,96,82,95,49,Casual,Wedding,Suit,Male
U0045,31,158,89,75,108,41,Ethnic,Function,Kurta + Pajama,Female
U0682,41,129,65,59,70,31,Party,Office,Blazer + Trousers,Female
U0825,33,179,95,84,97,47,Casual,Wedding,Suit,Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U1049,38,173,81,75,107,35,Party,Wedding,Suit,Female
U0650,46,148,64,62,60,25,Traditional,Function,Dungarees,Female
U0823,40,156,100,73,94,43,Traditional,Party,Blazer + Trousers,Female
U0898,55,143,55,55,69,30,Sporty,Daily Wear,Denim Jacket + Jeans,Female
U0424,39,110,72,69,55,27,Casual,Office,Denim Jacket + Jeans,Female
U1081,15,115,71,55,71,28,Traditional,Function,Hoodie + Track Pants,Kid-Female
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0711,33,174,95,83,92,45,Traditional,School,Kurta + Pajama,Male
U0812,11,103,68,59,75,31,Party,Party,Sweatshirt + Jeans,Kid-Female
U1084,10,120,56,67,73,33,Formal,Party,Hoodie + Track Pants,Kid-Female
U0798,22,181,109,78,104,47,Traditional,Party,Blazer + Trousers,Male
U0160,57,150,98,77,99,40,Ethnic,Daily Wear,Denim Jacket + Jeans,Female
U0771,15,123,72,52,72,28,Ethnic,Wedding,Frock,Kid-Female
U1084,10,120,56,67,73,33,Formal,Party,Hoodie + Track Pants,Kid-Female
U0338,5,100,71,63,59,29,Sporty,School,Shirt + Trousers,Kid-Female
U0536,36,169,97,87,102,42,Traditional,Party,Blazer + Trousers,Male
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0125,12,129,74,56,66,33,Sporty,Function,Frock,Kid-Female
U0747,4,139,71,65,70,33,Ethnic,Function,Frock,Kid-Female
U0338,5,100,71,63,59,29,Sporty,School,Shirt + Trousers,Kid-Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0277,24,163,90,82,107,38,Traditional,School,Tunic + Jeans,Female
U0427,7,147,68,51,66,33,Ethnic,Function,Dungarees,Kid-Female
U0475,53,156,82,84,108,40,Traditional,School,Gown,Female
U0115,34,182,98,87,85,40,Traditional,Wedding,Suit,Male
U0621,8,140,64,64,75,33,Sporty,Function,T-shirt + Shorts,Kid-Female
U1085,48,135,73,64,58,35,Traditional,Daily Wear,Denim Jacket + Jeans,Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U0338,5,100,71,63,59,29,Sporty,School,Shirt + Trousers,Kid-Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0054,13,143,58,63,63,33,Ethnic,School,Shirt + Trousers,Kid-Female
U0188,52,174,94,84,98,45,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0921,44,102,70,55,63,32,Party,Function,Blazer + Trousers,Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U1058,39,173,96,73,88,38,Casual,Party,Denim Jacket + Jeans,Female
U0879,10,109,58,67,69,34,Traditional,Office,Frock,Kid-Female
U0837,23,102,62,60,60,30,Ethnic,Function,Kurta + Pajama,Male
U0817,15,125,63,54,74,35,Sporty,School,Shirt + Trousers,Kid-Female
U0830,4,102,58,58,67,33,Sporty,Office,T-shirt + Shorts,Kid-Female
U0661,47,171,98,88,104,45,Ethnic,Wedding,Suit,Male
U0969,49,154,88,85,87,35,Casual,Wedding,Suit,Female
U0236,4,129,59,53,64,26,Formal,Office,Sweatshirt + Jeans,Kid-Female
U0303,29,177,95,98,99,42,Formal,Function,Track Pants + Hoodie,Male
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0903,14,131,75,50,61,33,Sporty,School,Shirt + Trousers,Kid-Female
U0145,46,164,108,85,96,42,Ethnic,Wedding,Suit,Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0670,14,109,67,69,57,25,Party,Wedding,Frock,Kid-Female
U0467,11,149,59,52,55,29,Ethnic,School,Shirt + Trousers,Kid-Female
U0256,31,166,103,97,93,42,Sporty,School,Kurta + Pajama,Male
U0202,49,164,98,76,94,40,Sporty,Wedding,Suit,Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0631,4,138,60,55,64,32,Ethnic,School,Shirt + Trousers,Kid-Female
U0722,29,180,108,93,96,42,Ethnic,Wedding,Suit,Male
U1011,24,166,104,96,89,40,Formal,Office,Blazer + Trousers,Male
U0530,9,119,60,51,73,35,Formal,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0684,31,160,92,98,101,47,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U0125,12,129,74,56,66,33,Sporty,Function,Frock,Kid-Female
U0208,30,175,80,85,85,45,Party,School,Blazer + Trousers,Female
U0621,8,140,64,64,75,33,Sporty,Function,T-shirt + Shorts,Kid-Female
U0600,21,189,95,89,104,49,Casual,Office,Denim Jacket + Jeans,Male
U0113,42,110,68,52,59,28,Ethnic,School,Shirt + Trousers,Male
U0651,29,188,99,100,101,40,Ethnic,School,Track Pants + Hoodie,Male
U0698,16,121,71,60,67,25,Traditional,Daily Wear,Sweatshirt + Jeans,Kid-Female
U0713,56,172,84,80,102,45,Party,Party,Blazer + Trousers,Female
U0509,47,174,86,78,85,44,Formal,Daily Wear,Denim Jacket + Jeans,Female
U0280,14,112,57,70,57,25,Sporty,Party,Dungarees,Kid-Female
U0166,23,184,101,84,97,45,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U0557,12,113,74,56,66,30,Party,Office,Dungarees,Kid-Female
U1062,4,116,70,66,60,27,Ethnic,Function,Graphic Tee + Joggers,Kid-Female
U0484,11,137,63,67,62,34,Casual,Function,Frock,Kid-Female
U0075,45,132,69,55,75,27,Traditional,School,T-shirt + Shorts,Female
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0673,7,110,73,57,63,25,Sporty,School,Shirt + Trousers,Kid-Female
U0771,15,123,72,52,72,28,Ethnic,Wedding,Frock,Kid-Female
U0666,11,129,55,63,68,30,Casual,Party,Sweatshirt + Jeans,Kid-Female
U0691,6,141,65,51,59,27,Traditional,Function,T-shirt + Shorts,Kid-Female
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U0260,11,132,58,53,75,32,Party,Function,Sweatshirt + Jeans,Kid-Female
U0011,57,161,88,67,94,43,Ethnic,Office,Salwar Suit,Female
U0294,45,165,105,81,103,47,Sporty,School,T-shirt + Shorts,Male
U0666,11,129,55,63,68,30,Casual,Party,Sweatshirt + Jeans,Kid-Female
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0794,53,179,87,87,102,48,Formal,Party,Blazer + Trousers,Male
U0500,30,152,91,68,94,43,Sporty,School,Saree,Female
U0933,43,182,91,90,90,44,Traditional,Daily Wear,Denim Jacket + Jeans,Male
U0734,6,105,61,58,68,31,Party,Wedding,Dungarees,Kid-Female
U0844,22,137,75,67,65,27,Party,Wedding,Suit,Female
U0498,16,138,57,53,70,31,Casual,Office,Dungarees,Kid-Female
U0814,9,126,61,56,69,26,Ethnic,Office,T-shirt + Shorts,Kid-Female
U1009,30,176,96,100,105,49,Casual,School,Denim Jacket + Jeans,Male
U0817,15,125,63,54,74,35,Sporty,School,Shirt + Trousers,Kid-Female
U0149,4,146,69,70,73,33,Traditional,Function,Sweatshirt + Jeans,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0589,50,106,63,52,63,30,Casual,Office,Denim Jacket + Jeans,Female
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0860,47,180,103,94,87,40,Casual,Wedding,Suit,Male
U0601,55,125,61,66,72,33,Party,Function,Blazer + Trousers,Female
U0273,45,158,86,80,94,43,Party,Daily Wear,Denim Jacket + Jeans,Female
U0565,8,110,72,59,75,34,Sporty,Office,Sweatshirt + Jeans,Kid-Female
U0017,3,149,63,63,60,33,Casual,School,Shirt + Trousers,Kid-Male
U1076,54,131,66,64,63,28,Casual,Wedding,Suit,Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0081,50,153,95,67,108,40,Sporty,Function,Saree,Female
U0540,8,131,63,69,73,27,Casual,Wedding,Frock,Kid-Female
U0006,37,180,100,78,102,44,Casual,Function,Denim Jacket + Jeans,Male
U0054,13,143,58,63,63,33,Ethnic,School,Shirt + Trousers,Kid-Female
U1013,18,162,93,90,105,48,Party,Office,Blazer + Trousers,Male
U0018,16,129,62,70,63,28,Party,Wedding,T-shirt + Shorts,Kid-Female
U0005,16,117,64,65,63,29,Casual,Office,Shirt + Trousers,Kid-Male
U0936,13,128,59,50,59,27,Ethnic,Daily Wear,Dungarees,Kid-Female
U0830,4,102,58,58,67,33,Sporty,Office,T-shirt + Shorts,Kid-Female
U0891,46,175,81,77,88,37,Sporty,Party,Blazer + Trousers,Female
U1005,58,173,86,80,102,46,Traditional,School,Nehru Jacket + Kurta,Male
U0565,8,110,72,59,75,34,Sporty,Office,Sweatshirt + Jeans,Kid-Female
U0707,11,124,59,66,57,34,Ethnic,Daily Wear,T-shirt + Shorts,Kid-Female
U0764,32,162,91,81,91,43,Ethnic,Function,Kurta + Pajama,Female
U0797,20,190,99,83,94,48,Casual,Office,Denim Jacket + Jeans,Male
U0968,60,168,97,73,95,45,Casual,School,Denim Jacket + Jeans,Female
U0503,41,138,61,63,64,26,Sporty,Office,Shirt + Trousers,Male
U0613,60,150,95,65,105,40,Ethnic,Function,Kurta + Pajama,Female
U0041,37,163,81,79,91,40,Party,Function,Blazer + Trousers,Female
U0138,3,133,63,62,64,30,Ethnic,Office,T-shirt + Shorts,Kid-Female
U0061,55,112,60,65,69,33,Traditional,Office,T-shirt + Shorts,Female
U0166,23,184,101,84,97,45,Sporty,Daily Wear,Denim Jacket + Jeans,Male
U0988,46,150,99,76,86,35,Casual,Daily Wear,Denim Jacket + Jeans,Female
U0812,11,103,68,59,75,31,Party,Party,Sweatshirt + Jeans,Kid-Female
U0645,25,177,89,82,86,45,Party,Daily Wear,Denim Jacket + Jeans,Male
U0115,34,182,98,87,85,40,Traditional,Wedding,Suit,Male
U1036,26,165,91,68,104,42,Traditional,Office,Anarkali Suit,Female
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0760,26,182,93,76,101,48,Formal,Daily Wear,Denim Jacket + Jeans,Male
U0474,21,170,96,68,104,36,Traditional,Function,Kurti + Leggings,Female
U1084,10,120,56,67,73,33,Formal,Party,Hoodie + Track Pants,Kid-Female
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0279,46,142,58,52,58,25,Ethnic,Function,Kurta + Pajama,Female
U0008,8,131,71,67,74,30,Party,School,Shirt + Trousers,Kid-Male
U0673,7,110,73,57,63,25,Sporty,School,Shirt + Trousers,Kid-Female
U0845,47,175,107,89,85,46,Traditional,Wedding,Suit,Male
U0111,6,136,70,65,64,33,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U1071,20,115,75,64,72,32,Party,Daily Wear,Denim Jacket + Jeans,Female
U0292,19,163,95,96,85,40,Ethnic,Office,Track Pants + Hoodie,Male
U0977,25,187,88,90,104,47,Casual,School,Denim Jacket + Jeans,Male
U0307,51,184,98,97,90,44,Casual,Wedding,Suit,Male
U0222,40,115,74,50,67,34,Formal,Party,Blazer + Trousers,Female
U0450,43,163,89,85,95,46,Party,Function,Blazer + Trousers,Male
U0722,29,180,108,93,96,42,Ethnic,Wedding,Suit,Male
U0814,9,126,61,56,69,26,Ethnic,Office,T-shirt + Shorts,Kid-Female
U0365,39,174,87,77,102,36,Formal,School,Saree,Female
U0903,14,131,75,50,61,33,Sporty,School,Shirt + Trousers,Kid-Female
U0288,5,144,61,68,60,30,Sporty,Wedding,Sweatshirt + Jeans,Kid-Female
U0207,13,142,55,62,65,34,Party,Office,Sweatshirt + Jeans,Kid-Female
U0299,8,116,70,69,68,32,Party,Function,Sweatshirt + Jeans,Kid-Female
U0342,27,152,80,66,106,44,Party,Office,Blazer + Trousers,Female
U0583,18,151,87,65,99,38,Traditional,Function,Tunic + Jeans,Female
U0558,12,136,72,60,55,29,Casual,Office,Sweatshirt + Jeans,Kid-Female
U0178,44,171,97,93,92,50,Formal,Function,Suit,Male
U0522,3,109,61,58,75,28,Formal,Wedding,Frock,Kid-Female
U0184,3,121,69,56,56,25,Formal,Party,Shirt + Trousers,Kid-Male
U0035,27,163,90,79,87,45,Casual,Daily Wear,Denim Jacket + Jeans,Female
U0693,47,170,89,90,86,50,Casual,Function,Denim Jacket + Jeans,Male
U1045,29,156,84,80,105,44,Casual,Office,Denim Jacket + Jeans,Female
U0879,10,109,58,67,69,34,Traditional,Office,Frock,Kid-Female
U0738,43,164,94,95,90,40,Sporty,Party,Blazer + Trousers,Male
U0933,43,182,91,90,90,44,Traditional,Daily Wear,Denim Jacket + Jeans,Male
U0255,6,149,57,60,73,33,Ethnic,Party,Shirt + Trousers,Kid-Male
U1083,8,134,71,59,75,28,Sporty,Daily Wear,Hoodie + Track Pants,Kid-Female
U0269,5,119,58,60,62,26,Sporty,Office,T-shirt + Shorts,Kid-Female
U0439,23,166,94,76,104,36,Casual,Daily Wear,Denim Jacket + Jeans,Female
U0387,30,163,94,100,89,47,Traditional,Party,Blazer + Trousers,Male
U0796,36,171,99,91,102,40,Party,Office,Blazer + Trousers,Male
U0633,55,163,100,77,94,47,Sporty,School,Blazer + Trousers,Male
U0408,46,165,86,86,96,49,Traditional,Office,Track Pants + Hoodie,Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0467,11,149,59,52,55,29,Ethnic,School,Shirt + Trousers,Kid-Female
U0889,36,170,85,73,89,41,Party,Wedding,Suit,Female
U0246,3,116,57,68,69,28,Casual,Function,T-shirt + Shorts,Kid-Female
U0113,42,110,68,52,59,28,Ethnic,School,Shirt + Trousers,Male
U0842,5,132,71,53,68,29,Traditional,School,Shirt + Trousers,Kid-Female
U0261,24,182,98,83,94,47,Party,Daily Wear,Denim Jacket + Jeans,Male
U0445,6,125,71,67,55,34,Casual,Function,Shirt + Trousers,Kid-Male
U0138,3,133,63,62,64,30,Ethnic,Office,T-shirt + Shorts,Kid-Female
U0144,14,114,66,66,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0790,23,177,90,83,93,45,Traditional,Function,Kurta + Pajama,Male
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0611,29,160,99,84,91,46,Ethnic,Daily Wear,Denim Jacket + Jeans,Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0703,31,101,75,69,59,31,Ethnic,Wedding,Suit,Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0296,33,132,63,70,74,35,Formal,Daily Wear,Denim Jacket + Jeans,Female
U0727,4,114,70,50,62,33,Sporty,Wedding,Shirt + Trousers,Kid-Male
U0467,11,149,59,52,55,29,Ethnic,School,Shirt + Trousers,Kid-Female
U0570,51,190,87,79,89,48,Traditional,Function,Suit,Male
U0903,14,131,75,50,61,33,Sporty,School,Shirt + Trousers,Kid-Female
U0429,27,160,101,77,87,41,Traditional,Wedding,Suit,Male
U0559,18,178,108,96,104,40,Traditional,Office,Kurta + Pajama,Male
U0168,53,124,75,68,56,30,Sporty,Wedding,Suit,Female
U0864,51,144,72,58,72,31,Traditional,Daily Wear,Denim Jacket + Jeans,Male
U0486,47,155,87,70,110,35,Ethnic,Function,Kurta + Pajama,Female
U0174,42,117,56,62,60,29,Ethnic,Function,Kurta + Pajama,Female
U0594,7,138,62,67,68,29,Party,Function,Shirt + Trousers,Kid-Male
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
U0246,3,116,57,68,69,28,Casual,Function,T-shirt + Shorts,Kid-Female
U0299,8,116,70,69,68,32,Party,Function,Sweatshirt + Jeans,Kid-Female
U0350,14,139,71,59,63,25,Ethnic,Wedding,Shirt + Trousers,Kid-Male
U1000,23,188,88,85,93,47,Formal,School,Suit,Male
U0772,46,153,97,68,99,36,Formal,School,Top + Skirt,Female
U0423,10,112,56,60,62,29,Party,Function,T-shirt + Shorts,Kid-Female
U0519,17,133,58,64,74,28,Casual,Wedding,Shirt + Trousers,Kid-Male
